timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
28381.0,201-2015000050024-092430,rideHailVehicle-201-2013000280546-136649,58.0
28854.0,1902-2015000839944-0110282,rideHailVehicle-1901-2014001213505-087724,9.0
28989.0,401-2012000651476-013077,rideHailVehicle-401-2015001304619-0120362,33.0
29064.0,1700-2015000884043-0111800,rideHailVehicle-1700-2015000884043-0111800,143.0
29917.0,1500-2014001061014-083651,rideHailVehicle-1902-2013000519245-042221,56.0
29435.0,201-2014001281447-088711,rideHailVehicle-201-2014001205505-087411,701.0
30976.0,700-2016001407958-1154494,rideHailVehicle-700-2016000029416-0125169,12.0
30963.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,29.0
31490.0,300-2016001223046-0151821,rideHailVehicle-300-2016000510160-1136725,33.0
31670.0,900-2013001348757-058065,rideHailVehicle-900-2013000479091-041486,34.0
31838.0,1500-2015001363337-0121824,rideHailVehicle-1500-2013000564255-143681,1.0
32092.0,900-2015000949415-0112930,rideHailVehicle-900-2014001166634-086084,54.0
32124.0,1600-2014001394187-090623,rideHailVehicle-1600-2014001394187-090590,37.0
31935.0,1500-2013000055922-030470,rideHailVehicle-1901-2014000119219-064089,251.0
32106.0,201-2016000420812-0134471,rideHailVehicle-201-2016000264178-0131049,145.0
33079.0,1700-2014000987574-081338,rideHailVehicle-1600-2012000566763-111488,33.0
33080.0,202-2015000458232-099774,rideHailVehicle-202-2012000311610-06146,39.0
33180.0,1105-2012000401040-38139,rideHailVehicle-1105-2015001283493-0120015,132.0
33510.0,100-2012000217991-04448,rideHailVehicle-100-2014000488669-071591,24.0
33546.0,500-2012000131467-02350,rideHailVehicle-401-2016001437406-0155382,69.0
33673.0,900-2016000116811-0127703,rideHailVehicle-900-2015000102574-093027,89.0
33819.0,1902-2015000087715-092867,rideHailVehicle-1902-2014000495145-072101,81.0
33822.0,700-2016001368397-0153977,rideHailVehicle-900-2016000327234-0132073,59.0
33819.0,1902-2015000087715-092834,rideHailVehicle-1902-2015000087715-092867,347.0
34088.0,1500-2016000012225-2124639,rideHailVehicle-1500-2016001216686-0151358,58.0
34134.0,202-2015000458232-099814,rideHailVehicle-202-2015000458232-099694,102.0
34157.0,900-2016000267720-0131236,rideHailVehicle-900-2015001314717-2120807,126.0
34257.0,1600-2013000438496-040821,rideHailVehicle-1600-2012000493995-010046,44.0
34803.0,300-2016000833173-0144672,rideHailVehicle-300-2013000419803-140057,28.0
34712.0,500-2016000905283-0146152,rideHailVehicle-500-2016001048510-0148334,33.0
34941.0,300-2013000570002-043798,rideHailVehicle-408-2015000759098-0105910,54.0
35017.0,1902-2015000839944-0110250,rideHailVehicle-1901-2016000614752-0139495,18.0
35091.0,100-2012000217991-04404,rideHailVehicle-100-2012000217991-04272,24.0
35450.0,700-2015000467368-099992,rideHailVehicle-700-2016000699058-0141668,72.0
35472.0,900-2013000056397-230630,rideHailVehicle-900-2016000772838-1143323,32.0
35580.0,300-2012001333257-026186,rideHailVehicle-300-2013000895447-149727,27.0
35656.0,10600-2016000905283-0146131,rideHailVehicle-10600-2013000902944-049996,43.0
35656.0,10600-2016000905283-0146190,rideHailVehicle-10600-2014000053367-062151,43.0
35588.0,1500-2014001338541-089752,rideHailVehicle-1500-2015001324443-0121333,318.0
35907.0,100-2012000559396-011055,rideHailVehicle-100-2012000559396-010896,62.0
36378.0,300-2012000164709-03120,rideHailVehicle-300-2013000487483-041864,124.0
36484.0,1500-2014000180574-065440,rideHailVehicle-1901-2014000119219-064089,15.0
36551.0,1001-2015001270029-0119763,rideHailVehicle-1001-2015000804471-0108125,58.0
36723.0,1500-2016000012225-2124728,rideHailVehicle-1500-2016001216686-0151395,88.0
36735.0,202-2013001200076-055619,rideHailVehicle-202-2013000280546-136430,55.0
36959.0,1902-2013000486183-141812,rideHailVehicle-1700-2012001287756-025079,42.0
36892.0,1600-2013000438496-040735,rideHailVehicle-1600-2012001111971-022517,44.0
37024.0,1001-2013001157196-054503,rideHailVehicle-202-2012000662466-013373,17.0
37237.0,10600-2014000053367-062387,rideHailVehicle-10600-2016001178626-0150134,43.0
37348.0,202-2012000397841-07947,rideHailVehicle-202-2016000155763-0128395,141.0
37348.0,202-2012000397841-07903,rideHailVehicle-202-2014000032166-061393,141.0
37419.0,1600-2013000438496-040993,rideHailVehicle-1600-2016001091548-1148848,44.0
37438.0,700-2015000949415-1112929,rideHailVehicle-700-2012000855549-017634,18.0
37471.0,900-2013000190262-134138,rideHailVehicle-900-2014000495145-072161,58.0
37529.0,202-2015000795744-0107790,rideHailVehicle-202-2015000458232-099694,44.0
37789.0,10405-2016000069252-0126445,rideHailVehicle-10405-2016000069252-0126529,38.0
37851.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,51.0
37874.0,600-2015001440276-0123206,rideHailVehicle-600-2014000987574-081400,3.0
37946.0,1600-2013000438496-040907,rideHailVehicle-1600-2016001082300-0148484,44.0
38103.0,300-2015000794086-0107372,rideHailVehicle-401-2015001275570-0119889,54.0
38151.0,1500-2014001061014-083651,rideHailVehicle-1500-2015000712347-1104933,4.0
38288.0,1801-2015001291004-0120137,rideHailVehicle-1801-2013000634285-045267,17.0
38297.0,500-2013001157196-054499,rideHailVehicle-500-2015001219743-0118226,7.0
38389.0,1002-2013000895447-149748,rideHailVehicle-1002-2014000039346-161549,22.0
38682.0,100-2012000923823-018513,rideHailVehicle-100-2014000550778-273500,43.0
38691.0,700-2014001205505-087522,rideHailVehicle-700-2012000963809-419384,16.0
38674.0,1002-2015000502599-0100440,rideHailVehicle-1200-2015000732389-1105746,14.0
38778.0,1902-2016001412423-0154763,rideHailVehicle-1902-2015001064196-0115310,15.0
38796.0,500-2016000905283-0146093,rideHailVehicle-1700-2012000169809-03285,33.0
38778.0,1600-2012000963809-319448,rideHailVehicle-1600-2012001239814-024234,62.0
38921.0,900-2015000400656-099265,rideHailVehicle-202-2013000258802-035711,51.0
39107.0,1500-2013001232881-056372,rideHailVehicle-1500-2014000536339-073042,14.0
39107.0,1500-2012001462917-029098,rideHailVehicle-1500-2013001232881-056292,14.0
39201.0,1002-2014000046617-061604,rideHailVehicle-900-2016000772838-1143323,0.0
39221.0,1500-2016000250854-1130705,rideHailVehicle-1500-2015001324443-0121333,1.0
39336.0,900-2012000829853-116642,rideHailVehicle-900-2012000829853-116578,82.0
39360.0,10104-2014000434311-070211,rideHailVehicle-10104-2014001166634-186071,38.0
39424.0,100-2016000116811-0127670,rideHailVehicle-100-2012000420927-08807,44.0
39475.0,300-2016001223046-0151821,rideHailVehicle-300-2016000510160-1136725,51.0
39424.0,100-2013000668727-046393,rideHailVehicle-100-2016000116811-0127924,44.0
39562.0,1600-2015000884043-0111937,rideHailVehicle-600-2015000018888-091744,23.0
39614.0,300-2012000816252-016025,rideHailVehicle-300-2012000401040-08005,9.0
39579.0,1600-2014000079080-063004,rideHailVehicle-1600-2012000395090-07794,43.0
39579.0,1600-2014000079080-063055,rideHailVehicle-1600-2016000644235-0140115,43.0
39634.0,1500-2012001462917-029119,rideHailVehicle-1500-2012001462917-029056,143.0
39634.0,1500-2014000536339-072999,rideHailVehicle-1600-2012001239814-024234,4.0
39606.0,405-2012000409452-08604,rideHailVehicle-401-2015001102883-0116033,107.0
39728.0,1002-2015000723275-0105056,rideHailVehicle-1002-2012001414670-028214,0.0
39934.0,1700-2013001099005-053738,rideHailVehicle-1700-2013000575117-043882,20.0
39899.0,700-2015000981882-0113808,rideHailVehicle-201-2015000306203-097134,56.0
39951.0,100-2016000116811-0127924,rideHailVehicle-100-2012000559396-011108,269.0
40161.0,1500-2015000712347-1104871,rideHailVehicle-1500-2015001314717-4121163,43.0
40255.0,1002-2012000251540-05137,rideHailVehicle-1002-2014000046617-061604,0.0
40090.0,1002-2014000046617-061621,rideHailVehicle-1002-2014000221274-066331,235.0
40300.0,1600-2013000438496-040821,rideHailVehicle-500-2013000178929-033442,131.0
40256.0,1002-2013000226280-034958,rideHailVehicle-1002-2015001024517-0114622,209.0
40486.0,1001-2016000250854-0130768,rideHailVehicle-1002-2014001139730-185444,22.0
40639.0,1105-2012000401040-38139,rideHailVehicle-1105-2015001283493-0120015,17.0
40621.0,1801-2012001471932-029489,rideHailVehicle-1803-2015000780667-1106778,44.0
40638.0,500-2015001311731-0120710,rideHailVehicle-500-2016000949187-0146846,58.0
40688.0,1500-2016001412423-0154758,rideHailVehicle-1500-2016001412423-0154704,43.0
40851.0,1600-2015000837069-0109976,rideHailVehicle-1600-2012000395090-07794,62.0
40133.0,405-2012000409452-08636,rideHailVehicle-405-2012000752641-314907,741.0
40936.0,1600-2013001421148-059361,rideHailVehicle-1600-2013001421148-059361,5.0
40782.0,1002-2016001210684-1150831,rideHailVehicle-1002-2013000787397-048152,240.0
41013.0,1002-2016000645198-0140318,rideHailVehicle-1200-2015000879933-0111701,67.0
41133.0,700-2016000770003-0143123,rideHailVehicle-201-2016000264178-0131049,57.0
41165.0,500-2015001311731-0120662,rideHailVehicle-500-2015001219743-0118226,61.0
41144.0,1002-2012000164709-23150,rideHailVehicle-1002-2015000902296-0112321,240.0
41215.0,1500-2015000712347-1104995,rideHailVehicle-1902-2013000519245-042221,268.0
41215.0,1500-2016001412423-0154731,rideHailVehicle-1901-2016000614752-0139495,257.0
41463.0,1600-2013001421148-059387,rideHailVehicle-1600-2013001421148-059413,16.0
41555.0,1500-2013000055922-030470,rideHailVehicle-1500-2015000189392-094800,7.0
41497.0,201-2016000420812-0134471,rideHailVehicle-700-2013000485454-041571,218.0
41633.0,1600-2012000078687-01566,rideHailVehicle-1600-2012000395090-07753,44.0
41787.0,900-2013000663889-045937,rideHailVehicle-900-2012000401040-18330,12.0
41928.0,1901-2012000882767-018039,rideHailVehicle-1500-2016000955202-0146914,0.0
41677.0,1500-2015001324443-0121353,rideHailVehicle-1600-2014001394187-090590,156.0
42128.0,700-2012000970914-020058,rideHailVehicle-900-2012000354056-07207,58.0
42164.0,500-2016000510160-0136660,rideHailVehicle-500-2016001187407-0150492,58.0
42149.0,700-2012000397841-07912,rideHailVehicle-700-2012001382026-027407,71.0
42198.0,1002-2016000116811-0127963,rideHailVehicle-1002-2014000976338-080985,0.0
42198.0,1002-2016000116811-0127836,rideHailVehicle-1002-2012001414670-028285,0.0
42193.0,1200-2012000747410-014612,rideHailVehicle-1200-2012000747410-014595,66.0
42198.0,1002-2016000116811-0127709,rideHailVehicle-1002-2015000557350-1101107,0.0
42424.0,900-2016000267720-0131236,rideHailVehicle-900-2015001314717-2120807,3.0
42550.0,10405-2012001067422-021806,rideHailVehicle-10405-2013001099005-153678,58.0
42516.0,1902-2015001250406-0119279,rideHailVehicle-1902-2013001135090-053903,111.0
42594.0,1002-2013000576300-043938,rideHailVehicle-1002-2013000359041-238015,73.0
42688.0,1500-2016000012225-2124639,rideHailVehicle-1500-2016001216686-0151358,7.0
42612.0,600-2013000377800-138967,rideHailVehicle-500-2012001048206-021041,157.0
42719.0,202-2015000458232-099774,rideHailVehicle-202-2012000311610-06146,58.0
42227.0,10104-2015001453276-0123281,rideHailVehicle-1902-2014000174501-065334,738.0
42227.0,1902-2016000829228-0144529,rideHailVehicle-1902-2014000614689-074928,738.0
42227.0,10104-2013000258802-135750,rideHailVehicle-1101-2014000331760-069046,738.0
42227.0,1902-2014000614689-074944,rideHailVehicle-10102-2015000949415-2112906,738.0
42227.0,1902-2014000174501-065378,rideHailVehicle-1500-2015000784412-2106934,738.0
42227.0,1902-2016000829228-0144518,rideHailVehicle-1500-2015000480109-0100189,738.0
42227.0,10104-2013000258802-135707,rideHailVehicle-10102-2014000266090-167543,738.0
42227.0,1902-2016000829228-0144507,rideHailVehicle-1902-2014000614689-074960,738.0
42227.0,10104-2015001453276-0123287,rideHailVehicle-10104-2015001453276-0123281,738.0
42227.0,10104-2013000258802-135836,rideHailVehicle-1902-2016000829228-0144496,738.0
42227.0,10104-2013000258802-135793,rideHailVehicle-10104-2012000178004-13558,636.0
42981.0,202-2013000153074-032887,rideHailVehicle-202-2013000068309-031128,29.0
42981.0,202-2013000179683-033670,rideHailVehicle-202-2016001467581-0156442,29.0
43069.0,406-2013000062460-030888,rideHailVehicle-406-2012000353261-26811,58.0
43121.0,500-2016000905283-0146152,rideHailVehicle-500-2016001048510-0148334,7.0
43036.0,202-2013001200076-055619,rideHailVehicle-202-2013000280546-136430,74.0
42989.0,1600-2014000858265-078522,rideHailVehicle-1600-2016000069252-0126512,44.0
43121.0,1002-2013000576300-043951,rideHailVehicle-900-2015000102574-093027,79.0
43125.0,1002-2013000914558-150245,rideHailVehicle-900-2014001166634-086084,79.0
43161.0,300-2013000570002-043798,rideHailVehicle-300-2012000903731-018299,27.0
43051.0,700-2015000467368-099992,rideHailVehicle-700-2015000732389-0105727,253.0
43294.0,1200-2013001097023-053518,rideHailVehicle-1200-2015000242612-095918,43.0
43313.0,700-2013000914558-050176,rideHailVehicle-700-2014001231792-088122,86.0
43672.0,1902-2013000486183-141812,rideHailVehicle-1700-2012001287756-025079,31.0
43720.0,500-2012000131467-02350,rideHailVehicle-401-2016001437406-0155382,14.0
43744.0,700-2016000215171-0129410,rideHailVehicle-700-2015000578512-0101510,5.0
43775.0,700-2012000633457-012614,rideHailVehicle-700-2015000938182-1112723,58.0
43841.0,10104-2012001337606-026271,rideHailVehicle-1902-2013000107064-032082,51.0
43905.0,10405-2016000266802-0131184,rideHailVehicle-10405-2014001404766-090805,58.0
43905.0,10405-2012001464904-029253,rideHailVehicle-10405-2012001118760-122655,58.0
43905.0,10405-2014001275264-088659,rideHailVehicle-10405-2012001464904-029296,58.0
43905.0,10405-2012000529759-010444,rideHailVehicle-10405-2014000254448-067186,58.0
43905.0,10405-2013001328389-057942,rideHailVehicle-10405-2015000875080-1111186,58.0
43905.0,10405-2013001328389-057963,rideHailVehicle-10405-2012000529759-010444,58.0
43905.0,10405-2012001067422-021843,rideHailVehicle-10405-2015000397926-098953,58.0
43905.0,10405-2014001404766-090805,rideHailVehicle-10405-2013001328389-057921,58.0
43905.0,10405-2012000529759-010404,rideHailVehicle-10405-2016001210775-1151101,58.0
43965.0,1200-2013000934703-050663,rideHailVehicle-1200-2016000836708-0144900,44.0
43905.0,10405-2014001160902-085986,rideHailVehicle-10405-2012000493995-010054,58.0
43905.0,10405-2012001067422-021769,rideHailVehicle-10405-2015000133808-093480,58.0
43905.0,10405-2013001099005-153754,rideHailVehicle-10405-2012001067422-021843,58.0
43905.0,10405-2012000529759-010484,rideHailVehicle-10405-2013000668727-046368,58.0
43905.0,10405-2015000875080-1111510,rideHailVehicle-10405-2013001328389-057963,58.0
43905.0,10405-2012001067422-021880,rideHailVehicle-10405-2015000831253-1109765,58.0
43905.0,10405-2012001067422-021732,rideHailVehicle-10405-2014001404766-090768,58.0
43905.0,10405-2015000795744-1107873,rideHailVehicle-10405-2013001135090-053905,58.0
44102.0,1001-2014000596551-074816,rideHailVehicle-1001-2016001487612-0157322,58.0
44243.0,1002-2012000805694-015658,rideHailVehicle-1002-2015001369519-0121981,58.0
44230.0,1901-2016000607896-1138926,rideHailVehicle-1901-2012000353261-07171,58.0
44306.0,1002-2015000099042-092912,rideHailVehicle-1002-2013000438496-040968,232.0
44426.0,10405-2013000668727-246495,rideHailVehicle-10405-2013001219485-056046,43.0
44426.0,10405-2012000965843-119988,rideHailVehicle-10405-2014001046127-083186,43.0
44527.0,10102-2014000053367-062154,rideHailVehicle-10102-2016001497890-0157523,50.0
44476.0,700-2012000987013-020341,rideHailVehicle-700-2012000855549-017634,18.0
44421.0,1902-2012000252732-05257,rideHailVehicle-1700-2012001287756-025079,72.0
44542.0,1600-2014001394187-090623,rideHailVehicle-1700-2013000575117-043882,50.0
44142.0,900-2013000056397-230630,rideHailVehicle-1002-2016000772838-1143505,435.0
44614.0,202-2012000397841-07903,rideHailVehicle-202-2016000155763-0128395,40.0
44614.0,202-2012000397841-07947,rideHailVehicle-202-2014000032166-061393,40.0
44666.0,100-2012000217991-04448,rideHailVehicle-100-2014000488669-071591,44.0
44715.0,406-2012001433817-028739,rideHailVehicle-406-2012000963809-119176,26.0
44730.0,500-2012000131467-02479,rideHailVehicle-500-2012000131467-02178,32.0
44730.0,500-2012000131467-02522,rideHailVehicle-500-2012000131467-02264,32.0
44702.0,1002-2016000645198-0140275,rideHailVehicle-1001-2016000250854-0130768,89.0
44774.0,900-2015000949415-0112930,rideHailVehicle-1002-2014001139730-185515,19.0
44747.0,1902-2015000087715-092834,rideHailVehicle-1902-2014000495145-072101,0.0
44797.0,405-2016000046283-0125694,rideHailVehicle-407-2016000250854-1130669,23.0
44808.0,300-2012000164709-03120,rideHailVehicle-600-2016001232300-0152511,18.0
44798.0,700-2016000215171-0129451,rideHailVehicle-700-2013000377800-238850,16.0
44739.0,1200-2014001175886-086566,rideHailVehicle-1200-2014000292394-168112,43.0
44826.0,700-2013000570002-043806,rideHailVehicle-700-2012000987013-020209,9.0
44747.0,1902-2015000087715-092867,rideHailVehicle-1902-2015000087715-092867,0.0
45054.0,10600-2016001043314-0148173,rideHailVehicle-10600-2016001043314-0148193,58.0
45046.0,300-2014000448294-070621,rideHailVehicle-300-2012000401040-08005,15.0
45151.0,1500-2016000250854-1130793,rideHailVehicle-1600-2014001394187-090590,1.0
45089.0,202-2013000179683-033713,rideHailVehicle-202-2016001210775-0151115,120.0
45162.0,900-2014000533554-072874,rideHailVehicle-202-2012000662466-013373,22.0
45277.0,1500-2015001363337-0121850,rideHailVehicle-1500-2013000564255-143681,2.0
45301.0,700-2012000633457-012641,rideHailVehicle-700-2013001154841-054352,58.0
45593.0,10600-2016000905283-0146131,rideHailVehicle-1901-2014000119219-064089,34.0
45575.0,1001-2015001270029-0119763,rideHailVehicle-1101-2013000145970-032668,12.0
45593.0,10600-2016000905283-0146190,rideHailVehicle-1600-2016000069252-0126512,34.0
45846.0,1600-2012000963809-319634,rideHailVehicle-1600-2012000539363-010570,62.0
45784.0,500-2012000131467-02436,rideHailVehicle-500-2016001459467-0156283,92.0
45851.0,406-2016000874667-0145397,rideHailVehicle-405-2013001274069-056917,23.0
45967.0,202-2015000458232-099814,rideHailVehicle-202-2013000376438-038610,58.0
46102.0,1902-2016001407958-1154463,rideHailVehicle-1902-2012000854454-017432,58.0
46215.0,1700-2014001079600-084120,rideHailVehicle-1700-2014001045407-083091,10.0
46065.0,300-2016000833173-0144672,rideHailVehicle-300-2013000419803-140057,18.0
46111.0,1600-2016000069252-0126428,rideHailVehicle-1600-2014001093569-184609,44.0
46215.0,1700-2015000795744-1107853,rideHailVehicle-1700-2015001219743-0118329,10.0
46215.0,1700-2014001079600-084077,rideHailVehicle-1700-2014000863087-078596,128.0
46218.0,700-2016001368397-0153977,rideHailVehicle-700-2015000981882-0113787,122.0
46360.0,1101-2012001393533-027640,rideHailVehicle-1200-2014001126769-085314,37.0
46284.0,10405-2016000069252-0126445,rideHailVehicle-10405-2016000069252-0126529,74.0
46476.0,10104-2016000833173-0144667,rideHailVehicle-10104-2014000951716-580595,51.0
46556.0,100-2012000923823-018513,rideHailVehicle-401-2015001304619-0120362,26.0
46523.0,100-2016000116811-0127670,rideHailVehicle-100-2012000420927-08807,43.0
46443.0,1500-2015001324443-0121373,rideHailVehicle-10600-2013000818226-048628,156.0
46523.0,100-2013000668727-046393,rideHailVehicle-100-2016000116811-0127924,43.0
46787.0,900-2012000829853-116642,rideHailVehicle-900-2012000829853-116578,45.0
46905.0,405-2013000190262-034055,rideHailVehicle-405-2015000806558-0108176,25.0
46819.0,10104-2014000266090-267547,rideHailVehicle-10102-2014001404766-090770,11.0
46865.0,1200-2013001097023-053444,rideHailVehicle-1200-2013001357772-058464,43.0
46858.0,1500-2015001363337-0121837,rideHailVehicle-1500-2015001324443-0121333,2.0
46956.0,1001-2016000250854-0130768,rideHailVehicle-1002-2014001139730-185444,87.0
46939.0,1700-2014000987574-081338,rideHailVehicle-1600-2012000566763-111488,26.0
47087.0,202-2015000795744-0107790,rideHailVehicle-202-2015000458232-099694,16.0
47316.0,1500-2012000164709-33182,rideHailVehicle-600-2014000114846-063990,50.0
47365.0,500-2012000131467-02393,rideHailVehicle-1700-2012000169809-03285,72.0
47352.0,10600-2016001043314-0148193,rideHailVehicle-1901-2014000119219-064089,87.0
47446.0,300-2016000772838-0143392,rideHailVehicle-300-2012001333257-026186,44.0
47732.0,1002-2013001282756-157139,rideHailVehicle-1106-2013001390857-158611,13.0
47722.0,700-2012001325614-025688,rideHailVehicle-700-2016000250854-0130676,33.0
47732.0,1106-2013000293337-237195,rideHailVehicle-1106-2015000213571-195575,13.0
47895.0,1901-2013000190262-034028,rideHailVehicle-1902-2013000641521-045602,58.0
47893.0,1801-2015001291004-0120137,rideHailVehicle-1801-2013000634285-045267,26.0
